Class_id;Class_name;Vsl;Vsg;ID;Roughness;Ang;Density_L;Density_G;Visc_L;Visc_G;ST;P;T
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;5;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
5;I;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
4;A;0.0490266;0.102894;0.0763;0;9;860;4.134E+00;0.007;1.000E-05;0.032;350.0;22.0
3;SW;0.0021;6.8;0.0501;0;2;889.2465401;1.520E+00;0.006300992;1.900E-05;0.031;25.9;17.8
3;SW;0.0064;15.3;0.0501;0;2;888.2511415;1.610E+00;0.006009773;1.900E-05;0.030;33.9;19.2
3;SW;0.0106;15.3;0.0501;0;2;888.1090327;1.620E+00;0.005969284;1.900E-05;0.030;34.4;19.4
3;SW;0.0214;15.2;0.0501;0;2;887.8959121;1.630E+00;0.005909062;1.900E-05;0.030;35.5;19.7
3;SW;0.0365;15.2;0.0501;0;2;887.7538602;1.640E+00;0.005869251;1.900E-05;0.030;37.0;19.9
4;A;0.052;19.9;0.0501;0;2;886.7601324;1.800E+00;0.005597987;1.900E-05;0.030;50.7;21.3
4;A;0.031;20.2;0.0501;0;2;886.4764146;1.760E+00;0.005522811;1.900E-05;0.030;47.2;21.7
4;A;0.0104;20.5;0.0501;0;2;885.9092512;1.710E+00;0.005375476;1.900E-05;0.030;43.4;22.5
4;A;0.0058;20.9;0.0501;0;2;885.6966585;1.690E+00;0.005321244;1.900E-05;0.030;42.4;22.8
4;A;0.0026;21;0.0501;0;2;885.6258056;1.690E+00;0.005303288;1.900E-05;0.030;41.8;22.9
4;A;0.0017;20.1;0.0501;0;2;885.129994;1.660E+00;0.005179285;1.900E-05;0.030;39.8;23.6
4;A;0.0014;20;0.0501;0;2;885.2716261;1.660E+00;0.005214416;1.900E-05;0.030;39.7;23.4
4;A;0.0013;26.4;0.0501;0;2;883.5028522;1.850E+00;0.0047919;1.900E-05;0.030;57.5;25.9
4;A;0.0023;26.6;0.0501;0;2;883.0788726;1.850E+00;0.004695699;1.900E-05;0.030;58.1;26.5
4;A;0.0017;26.3;0.0501;0;2;883.5028522;1.860E+00;0.0047919;1.900E-05;0.030;57.8;25.9
4;A;0.0032;26.2;0.0501;0;2;883.7149183;1.860E+00;0.004840737;1.900E-05;0.030;58.5;25.6
4;A;0.0062;26;0.0501;0;2;883.9270354;1.890E+00;0.004890072;1.900E-05;0.030;60.2;25.3
4;A;0.01;25.7;0.0501;0;2;884.068475;1.920E+00;0.004923241;1.900E-05;0.030;62.9;25.1
4;A;0.0303;25;0.0501;0;2;884.4221731;2.010E+00;0.005007151;1.900E-05;0.030;70.2;24.6
4;A;0.0018;20.9;0.0501;0;1;884.6344599;2.060E+00;0.005058182;1.900E-05;0.030;74.4;24.3
3;SW;0.0038;21;0.0501;0;1;886.9020254;1.700E+00;0.005635957;1.900E-05;0.030;42.5;21.1
3;SW;0.007;20.9;0.0501;0;1;886.8310761;1.700E+00;0.00561694;1.900E-05;0.030;42.5;21.2
4;A;0.0103;20.7;0.0501;0;1;886.7601324;1.710E+00;0.005597987;1.900E-05;0.030;43.2;21.3
4;A;0.0318;20.2;0.0501;0;1;886.5473355;1.720E+00;0.00554151;1.900E-05;0.030;43.8;21.6
4;A;0.0518;20;0.0501;0;1;886.1927875;1.760E+00;0.005448645;1.900E-05;0.030;47.9;22.1
4;A;0.0013;25.9;0.0501;0;1;885.9801268;1.790E+00;0.005393675;1.900E-05;0.030;50.3;22.4
3;SW;0.0016;26.1;0.0501;0;1;888.3222045;1.880E+00;0.006030121;1.900E-05;0.030;56.4;19.1
4;A;0.0038;26.1;0.0501;0;1;888.9620268;1.880E+00;0.006216376;1.900E-05;0.030;56.2;18.2
4;A;0.0065;25.8;0.0501;0;1;888.3932731;1.890E+00;0.006050537;1.900E-05;0.030;57.1;19.0
4;A;0.0114;25.5;0.0501;0;1;887.8959121;1.920E+00;0.005909062;1.900E-05;0.030;60.2;19.7
4;A;0.0319;24.6;0.0501;0;1;887.6118309;1.950E+00;0.005829709;1.900E-05;0.030;62.9;20.1
4;A;0.0488;24.2;0.0501;0;1;887.6828427;2.040E+00;0.005849446;1.900E-05;0.030;70.3;20.0
4;A;0.0392;24.3;0.0501;0;1;887.6828427;2.070E+00;0.005849446;1.900E-05;0.030;72.6;20.0
4;A;0.0392;24.3;0.0501;0;1;887.6118309;2.060E+00;0.005829709;1.900E-05;0.030;71.6;20.1
4;A;0.0013;16.1;0.0501;0;1;887.6828427;2.060E+00;0.005849446;1.900E-05;0.030;71.6;20.0
3;SW;0.0028;16.3;0.0501;0;1;885.0591864;1.620E+00;0.005161809;1.900E-05;0.030;36.9;23.7
3;SW;0.0059;16.3;0.0501;0;1;885.3424507;1.620E+00;0.00523207;1.900E-05;0.030;36.6;23.3
4;A;0.011;16.3;0.0501;0;1;885.4132809;1.630E+00;0.005249785;1.900E-05;0.030;36.9;23.2
4;A;0.0213;16.2;0.0501;0;1;885.6258056;1.640E+00;0.005303288;1.900E-05;0.030;37.7;22.9
4;A;0.0308;16.2;0.0501;0;1;885.4841168;1.650E+00;0.005267559;1.900E-05;0.030;38.9;23.1
4;A;0.0522;16.1;0.0501;0;1;885.767517;1.670E+00;0.00533926;1.900E-05;0.030;40.1;22.7
4;A;0.0013;10.1;0.0501;0;1;885.9092512;1.690E+00;0.005375476;1.900E-05;0.030;41.8;22.5
3;SW;0.0122;10.2;0.0501;0;1;885.3424507;1.520E+00;0.00523207;1.900E-05;0.030;27.7;23.3
3;SW;0.0235;10.2;0.0501;0;1;885.5549584;1.520E+00;0.005285393;1.900E-05;0.030;27.9;23.0
3;SW;0.0494;9.9;0.0501;0;1;885.4841168;1.520E+00;0.005267559;1.900E-05;0.030;28.0;23.1
3;SW;0.0515;9.9;0.0501;0;1;885.4132809;1.570E+00;0.005249785;1.900E-05;0.030;32.2;23.2
3;SW;0.0361;10.1;0.0501;0;1;885.2008072;1.570E+00;0.005196821;1.900E-05;0.030;32.3;23.5
3;SW;0.0013;10.3;0.0501;0;1;885.2716261;1.550E+00;0.005214416;1.900E-05;0.030;30.7;23.4
3;SW;0.003;10.4;0.0501;0;1;886.5473355;1.530E+00;0.00554151;1.900E-05;0.030;28.3;21.6
3;SW;0.0023;15.8;0.0501;0;1;885.8383813;1.520E+00;0.005357337;1.900E-05;0.030;27.8;22.6
3;SW;0.0039;15.8;0.0501;0;1;884.9175883;1.610E+00;0.005127033;1.900E-05;0.030;35.9;23.9
3;SW;0.0056;15.8;0.0501;0;1;884.7760128;1.600E+00;0.005092491;1.900E-05;0.030;35.3;24.1
3;SW;0.0108;15.8;0.0501;0;1;884.4221731;1.600E+00;0.005007151;1.900E-05;0.030;35.6;24.6
4;A;0.0208;15.7;0.0501;0;1;884.4929297;1.610E+00;0.005024104;1.900E-05;0.030;36.2;24.5
4;A;0.035;15.7;0.0501;0;1;884.563692;1.620E+00;0.005041114;1.900E-05;0.030;37.2;24.4
4;A;0.0538;15.6;0.0501;0;1;884.4221731;1.650E+00;0.005007151;1.900E-05;0.030;39.9;24.6
3;SW;0.0016;6.8;0.0501;0;1;884.068475;1.490E+00;0.004923241;1.900E-05;0.030;26.2;25.1
3;SW;0.0047;6.8;0.0501;0;1;884.1392033;1.490E+00;0.00493991;1.900E-05;0.030;25.7;25.0
3;SW;0.0114;6.7;0.0501;0;1;884.2806769;1.490E+00;0.004973417;1.900E-05;0.030;25.9;24.8
3;SW;0.0241;6.8;0.0501;0;1;884.4221731;1.490E+00;0.005007151;1.900E-05;0.030;26.1;24.6
3;SW;0.0354;6.7;0.0501;0;1;884.6344599;1.500E+00;0.005058182;1.900E-05;0.030;26.4;24.3
3;SW;0.0528;6.6;0.0501;0;1;884.7760128;1.530E+00;0.005092491;1.900E-05;0.030;29.2;24.1
3;SW;0.0032;5.3;0.0501;0;0;885.8383813;1.490E+00;0.005357337;1.900E-05;0.030;24.8;22.6
3;SW;0.0071;5.9;0.0501;0;0;885.3424507;1.490E+00;0.00523207;1.900E-05;0.030;25.0;23.3
3;SW;0.0109;5.9;0.0501;0;0;884.7760128;1.500E+00;0.005092491;1.900E-05;0.030;26.3;24.1
3;SW;0.0237;6.2;0.0501;0;0;884.6344599;1.500E+00;0.005058182;1.900E-05;0.030;27.1;24.3
3;SW;0.0535;6.2;0.0501;0;0;884.6344599;1.520E+00;0.005058182;1.900E-05;0.030;28.1;24.3
3;SW;0.0015;10.2;0.0501;0;0;884.2806769;1.510E+00;0.004973417;1.900E-05;0.030;28.1;24.8
3;SW;0.0032;10.2;0.0501;0;0;884.1392033;1.510E+00;0.00493991;1.900E-05;0.030;28.2;25.0
3;SW;0.0064;10.2;0.0501;0;0;884.068475;1.520E+00;0.004923241;1.900E-05;0.030;28.3;25.1
3;SW;0.0111;10.2;0.0501;0;0;884.2099373;1.520E+00;0.004956635;1.900E-05;0.030;28.5;24.9
3;SW;0.0226;10.3;0.0501;0;0;884.3514222;1.520E+00;0.004990255;1.900E-05;0.030;28.5;24.7
3;SW;0.041;10.3;0.0501;0;0;884.3514222;1.520E+00;0.004990255;1.900E-05;0.030;28.8;24.7
3;SW;0.0523;10;0.0501;0;0;884.3514222;1.570E+00;0.004990255;1.900E-05;0.030;32.8;24.7
3;SW;0.0014;15.1;0.0501;0;0;886.8310761;1.610E+00;0.00561694;1.900E-05;0.030;34.8;21.2
3;SW;0.0023;15.2;0.0501;0;0;886.3345897;1.600E+00;0.005485603;1.900E-05;0.030;34.2;21.9
3;SW;0.0049;15.2;0.0501;0;0;885.5549584;1.600E+00;0.005285393;1.900E-05;0.030;34.5;23.0
3;SW;0.0111;15.2;0.0501;0;0;885.129994;1.600E+00;0.005179285;1.900E-05;0.030;35.0;23.6
4;A;0.0207;15.1;0.0501;0;0;884.9883845;1.610E+00;0.005144391;1.900E-05;0.030;35.7;23.8
4;A;0.0405;15;0.0501;0;0;885.129994;1.630E+00;0.005179285;1.900E-05;0.030;37.6;23.6
4;A;0.0533;15;0.0501;0;0;885.2716261;1.640E+00;0.005214416;1.900E-05;0.030;38.0;23.4
4;A;0.0013;25.7;0.0501;0;0;885.9801268;1.840E+00;0.005393675;1.900E-05;0.030;54.5;22.4
4;A;0.0027;25.9;0.0501;0;0;885.0591864;1.830E+00;0.005161809;1.900E-05;0.030;54.3;23.7
4;A;0.0057;25.7;0.0501;0;0;884.2099373;1.840E+00;0.004956635;1.900E-05;0.030;56.3;24.9
4;A;0.0103;25.4;0.0501;0;0;883.4321748;1.870E+00;0.004775731;1.900E-05;0.030;59.4;26.0
4;A;0.0191;24.8;0.0501;0;0;883.3615031;1.910E+00;0.004759616;1.900E-05;0.030;62.9;26.1
4;A;0.0477;23.8;0.0501;0;0;883.9977524;2.020E+00;0.004906628;1.900E-05;0.030;71.5;25.2
4;A;0.0016;20.8;0.0501;0;0;886.7601324;1.700E+00;0.005597987;1.900E-05;0.030;42.0;21.3
4;A;0.003;20.9;0.0501;0;0;886.4054993;1.690E+00;0.005504176;1.900E-05;0.030;41.8;21.8
4;A;0.0059;20.9;0.0501;0;0;885.767517;1.690E+00;0.00533926;1.900E-05;0.030;42.5;22.7
4;A;0.0111;20.7;0.0501;0;0;885.6966585;1.710E+00;0.005321244;1.900E-05;0.030;44.0;22.8
4;A;0.0206;20.5;0.0501;0;0;885.5549584;1.740E+00;0.005285393;1.900E-05;0.030;46.2;23.0
4;A;0.0516;20;0.0501;0;0;885.767517;1.790E+00;0.00533926;1.900E-05;0.030;50.2;22.7
4;A;0.0013;25.3;0.0501;0;-1;884.9175883;1.820E+00;0.005127033;1.900E-05;0.030;53.6;23.9
4;A;0.0021;25.5;0.0501;0;-1;884.4221731;1.810E+00;0.005007151;1.900E-05;0.030;53.0;24.6
4;A;0.0059;25.4;0.0501;0;-1;884.2806769;1.830E+00;0.004973417;1.900E-05;0.030;55.2;24.8
4;A;0.0109;25;0.0501;0;-1;884.2099373;1.860E+00;0.004956635;1.900E-05;0.030;57.9;24.9
4;A;0.0196;25.3;0.0501;0;-1;883.9977524;1.970E+00;0.004906628;1.900E-05;0.030;67.5;25.2
4;A;0.0478;24.4;0.0501;0;-1;884.2099373;2.070E+00;0.004956635;1.900E-05;0.030;75.3;24.9
4;A;0.0014;21.8;0.0501;0;-1;885.9801268;1.720E+00;0.005393675;1.900E-05;0.030;44.4;22.4
4;A;0.0028;21.9;0.0501;0;-1;885.0591864;1.710E+00;0.005161809;1.900E-05;0.030;44.0;23.7
4;A;0.0057;21.9;0.0501;0;-1;884.8467977;1.720E+00;0.005109732;1.900E-05;0.030;44.9;24.0
4;A;0.0107;21.7;0.0501;0;-1;884.7760128;1.730E+00;0.005092491;1.900E-05;0.030;46.6;24.1
4;A;0.0206;21.4;0.0501;0;-1;884.9175883;1.770E+00;0.005127033;1.900E-05;0.030;49.3;23.9
4;A;0.0526;20.7;0.0501;0;-1;885.5549584;1.840E+00;0.005285393;1.900E-05;0.030;55.2;23.0
4;A;0.0014;15.9;0.0501;0;-1;887.0439411;1.640E+00;0.005674186;1.900E-05;0.030;36.8;20.9
4;A;0.0025;16.1;0.0501;0;-1;885.5549584;1.620E+00;0.005285393;1.900E-05;0.030;36.2;23.0
4;A;0.0056;16.1;0.0501;0;-1;885.4841168;1.620E+00;0.005267559;1.900E-05;0.030;36.8;23.1
4;A;0.0114;16;0.0501;0;-1;886.2636858;1.640E+00;0.005467093;1.900E-05;0.030;37.7;22.0
4;A;0.0207;15.9;0.0501;0;-1;886.6182622;1.660E+00;0.005560272;1.900E-05;0.030;39.3;21.5
4;A;0.0531;15.8;0.0501;0;-1;886.7601324;1.690E+00;0.005597987;1.900E-05;0.030;41.6;21.3
4;A;0.0025;10.8;0.0501;0;-1;887.7538602;1.540E+00;0.005869251;1.900E-05;0.030;28.3;19.9
4;A;0.0058;10.8;0.0501;0;-1;886.7601324;1.540E+00;0.005597987;1.900E-05;0.030;28.5;21.3
4;A;0.0115;10.8;0.0501;0;-1;885.9092512;1.530E+00;0.005375476;1.900E-05;0.030;28.7;22.5
4;A;0.0208;10.7;0.0501;0;-1;885.4841168;1.530E+00;0.005267559;1.900E-05;0.030;29.0;23.1
4;A;0.0474;10.7;0.0501;0;-1;885.3424507;1.530E+00;0.00523207;1.900E-05;0.030;29.1;23.3
2;SS;0.0105;4.9;0.0501;0;-1;886.4054993;1.510E+00;0.005504176;1.900E-05;0.030;26.7;21.8
3;SW;0.0257;4.8;0.0501;0;-1;886.1927875;1.520E+00;0.005448645;1.900E-05;0.030;27.5;22.1
4;A;0.0013;26.1;0.0501;0;-2;886.5473355;1.870E+00;0.00554151;1.900E-05;0.030;56.7;21.6
4;A;0.0028;25.5;0.0501;0;-2;885.767517;1.840E+00;0.00533926;1.900E-05;0.030;54.8;22.7
4;A;0.0056;25.4;0.0501;0;-2;885.6258056;1.850E+00;0.005303288;1.900E-05;0.030;55.7;22.9
4;A;0.0109;25;0.0501;0;-2;885.3424507;1.880E+00;0.00523207;1.900E-05;0.030;58.9;23.3
4;A;0.0207;24.5;0.0501;0;-2;885.129994;1.930E+00;0.005179285;1.900E-05;0.030;63.2;23.6
4;A;0.046;25.2;0.0501;0;-2;885.2008072;2.160E+00;0.005196821;1.900E-05;0.030;82.5;23.5
4;A;0.0528;20;0.0501;0;-2;885.9092512;1.830E+00;0.005375476;1.900E-05;0.030;53.6;22.5
4;A;0.0202;20.5;0.0501;0;-2;885.129994;1.770E+00;0.005179285;1.900E-05;0.030;49.6;23.6
